480.96893,521.8870320320129,75
484.1754,573.1938281059265,75
489.73468,578.616631269455,76
482.53043,566.7845821380615,78
481.23203,554.4868457317352,75
479.75412,585.6467273235321,77
489.26395,555.0906667709351,75
484.19067,571.8853135108948,76
491.72525,589.8713252544403,80
489.37305,570.1959784030914,77
485.00195,554.7833724021912,74
486.05484,528.3090341091156,75
491.10983,609.584766626358,79
486.7724,551.7662966251373,75
481.93457,563.7484540939331,76
488.1533,620.6517460346222,78
489.36035,566.1630990505219,79
483.5746,614.1049633026123,76
481.23166,601.5678770542145,77
486.1535,607.3108220100403,78
489.2375,606.9139890670776,77
483.06635,587.7031736373901,75
486.0249,606.3310961723328,76
484.74924,549.4580640792847,77
486.19183,580.7276587486267,76
491.6177,602.0280129909515,77
487.85184,606.7386884689331,76
483.41193,607.4410014152527,77
483.91104,605.8793451786041,78
482.5765,586.7787413597107,76
489.98306,593.5786461830139,78
487.98987,598.7172448635101,77
490.95123,611.5928466320038,78
483.04898,602.588609457016,77
485.3681,637.5308299064636,77
482.93268,617.3494668006897,77
494.86285,640.0082240104675,80
489.3906,592.4794445037842,77
475.79626,576.7702581882477,74
484.05234,593.1866345405579,77
481.47577,535.1637918949127,74
489.05942,626.5173342227936,78
492.93872,624.8394787311554,78
483.64017,578.957391500473,76
487.6315,601.1960697174072,76
491.47086,624.9438297748566,77
489.70404,624.4754354953766,78
482.13153,580.8009610176086,76
485.0104,586.8910171985626,76
479.08246,588.2140021324158,75
492.5,587.169454574585,77
489.62714,605.1249101161957,78
485.72217,576.95774269104,75
480.11893,627.0094423294067,78
494.939,614.3240809440613,78
494.29526,609.8724119663239,77
486.53552,642.401694059372,79
487.66016,607.5323929786682,77
483.3624,580.192812204361,74
482.24445,616.8886981010437,78
491.67697,617.011926651001,78
481.27444,610.549201965332,76
487.5022,634.2182772159576,78
485.60648,634.9328033924103,81
484.5813,602.369626045227,76
493.40045,613.8943088054657,78
485.39682,609.400792837143,77
490.44943,605.6336908340454,78
477.38107,585.662933588028,73
485.20688,614.1019723415375,79
486.5064,597.6723847389221,77
489.80185,590.1870107650757,76
482.27576,566.418051481247,74
488.02194,623.9486908912659,81
485.406,591.8136196136475,77
493.17505,610.4282491207123,78
492.87137,600.7286169528961,77
489.19217,629.6731371879578,79
482.79535,588.2990617752075,75
484.6989,604.002525806427,77
491.67303,612.3530993461609,77
484.99142,594.7022273540497,79
480.4147,578.1364510059357,77
481.98416,579.3824524879456,77
487.8933,589.2733030319214,77
486.0763,604.0964024066925,77
489.83188,638.5426251888275,78
482.58795,621.0733067989349,77
488.2064,640.0711870193481,79
491.48517,603.996325969696,76
491.3481,619.53107213974,79
480.60968,585.3688726425171,74
488.71222,624.0629105567932,80
480.4848,542.6230547428131,73
489.84906,607.4604942798615,78
484.8247,606.8007407188416,76
485.34943,579.6608195304871,74
488.81924,635.3689458370209,78
486.68668,585.0187809467316,76
496.7236,595.9456572532654,76
478.1136,561.8560469150543,74
489.28888,619.8705832958221,77
491.14246,649.486677646637,78
495.1536,598.8702054023743,77
482.1709,614.690055847168,75
492.22696,344.41192960739136,79
481.04172,474.39971923828125,74
488.45102,506.7802927494049,77
487.45743,516.9549238681793,77
480.18628,547.8132734298706,76
480.99445,535.3653192520142,75
489.43616,409.30223631858826,77
485.88232,392.05260467529297,77
491.73975,400.38131189346313,77
489.28268,389.7763681411743,78
483.55304,372.1266539096832,75
483.64636,388.3878929615021,77
479.67303,381.6826617717743,75
485.94083,408.92557191848755,76
481.52142,390.4156596660614,76
487.1275,415.55440974235535,77
486.18066,423.84257984161377,79
493.65308,397.4084722995758,80
493.5431,383.5995707511902,78
494.36237,389.12869596481323,76
484.92407,442.8815987110138,77
481.48724,408.9876172542572,75
484.75516,433.4565932750702,77
486.16214,444.3354048728943,77
486.38953,431.012677192688,75
477.58823,417.3429458141327,76
484.9784,445.8923268318176,77
487.76196,455.672003030777,78
486.42404,447.75637102127075,76
489.972,442.85127544403076,77
478.14307,389.5883364677429,74
484.84512,456.3436105251312,78
483.61777,440.02476501464844,76
487.13657,437.3229331970215,75
491.49658,449.379887342453,78
481.9221,450.73032093048096,76
486.37622,416.44382762908936,76
484.14948,359.0197515487671,76
486.15625,328.2989854812622,76
482.99222,350.3638844490051,77
493.65854,384.0501527786255,79
485.8786,361.40174627304077,75
476.86057,343.3623297214508,75
484.6256,364.4537513256073,76
491.17105,382.6683146953583,79
492.65918,368.8610727787018,78
485.5347,386.6664912700653,80
485.55862,366.4583854675293,76
479.9168,370.492169380188,76
488.69165,366.35845255851746,77
490.6504,373.7647337913513,77
485.8654,370.29957127571106,76
485.00974,365.72609782218933,76
485.7375,373.2545373439789,77
477.7608,379.3454649448395,76
488.30316,373.3278765678406,77
484.1618,382.0251410007477,79
485.4125,368.37700867652893,76
493.60324,385.86472153663635,80
486.2807,379.63383531570435,78
485.84998,357.7367134094238,77
482.8508,362.3996195793152,76
484.63226,375.5766670703888,77
483.4841,369.21426653862,77
491.02374,372.2622437477112,78
481.8369,358.1598446369171,75
488.91107,358.7826728820801,76
483.8552,345.7334921360016,77
487.54214,320.61108136177063,76
482.38727,327.75512170791626,78
484.71765,312.2848913669586,75
488.4489,321.93008971214294,77
483.2372,314.59188199043274,77
485.8111,316.3300313949585,77
490.6083,317.394567489624,79
483.59158,305.925892829895,75
485.11264,315.26232290267944,77
486.69302,310.65769362449646,77
491.7148,305.2966146469116,76
477.93423,298.26398730278015,73
487.2915,316.16286730766296,79
487.58603,304.33751225471497,76
486.91974,299.59204363822937,76
485.61902,313.87103748321533,78
491.3052,309.3214967250824,77
485.98984,313.322448015213,76
486.31934,306.90471386909485,75
484.91275,315.49148440361023,76
495.77112,314.9468765258789,77
489.41827,315.48864698410034,77
484.55307,313.5834856033325,77
478.002,313.0460662841797,75
489.46173,315.9080481529236,76
489.1424,323.31594800949097,78
474.4906,299.38920378685,72
